date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:30:02	91310/91310	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2010:57:10%20GMT	https://html.designingmedia.com/folioflix-dark/index.html	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/index.html	(from )
04:30:03	677/677	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2005%20May%202022%2003:30:05%20GMT	https://html.designingmedia.com/robots.txt		(from )
04:30:04	57095/57095	---M--	200	added ('OK')	text/css	date:Tue,%2016%20Nov%202021%2018:40:34%20GMT	https://html.designingmedia.com/folioflix-dark/assets/css/animate.css	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/css/animate.css	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:05	156228/156228	---MCZ	200	added ('OK')	text/css	etag:W/%22aa1272633e7e552395d147a499bad186%22	https://pro.fontawesome.com/releases/v5.10.0/css/all.css	C:/Users/user/Desktop/emmy-port/pro.fontawesome.com/releases/v5.10.0/css/all.css	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:06	144877/144877	---M--	200	added ('OK')	text/css	date:Mon,%2001%20Nov%202021%2020:09:24%20GMT	https://html.designingmedia.com/folioflix-dark/assets/bootstarp/bootstrap.min.css	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/bootstarp/bootstrap.min.css	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:06	1986/1986	---M--	200	added ('OK')	text/css	date:Thu,%2031%20Mar%202022%2017:26:06%20GMT	https://html.designingmedia.com/folioflix-dark/assets/css/super-classes.css	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/css/super-classes.css	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:08	33232/33232	---M--	200	added ('OK')	text/css	date:Mon,%2018%20Apr%202022%2005:43:36%20GMT	https://html.designingmedia.com/folioflix-dark/assets/css/style.css	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/css/style.css	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:08	25111/25111	---M--	200	added ('OK')	text/css	date:Fri,%2001%20Apr%202022%2008:45:46%20GMT	https://html.designingmedia.com/folioflix-dark/assets/css/mobile.css	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/css/mobile.css	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:09	2371/2371	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202022%2014:48:04%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/logo-img.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/logo-img.png	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:11	550588/550588	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Feb%202022%2015:11:08%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/banner-right-img.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/banner-right-img.png	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:11	2570/2570	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Feb%202022%2016:04:12%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/cup-img.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/cup-img.png	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:12	2313/2313	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Feb%202022%2016:15:42%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/admin-icon.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/admin-icon.png	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:12	2854/2854	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202022%2015:08:00%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/service-icon1.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/service-icon1.png	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:13	1600/1600	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202022%2015:08:36%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/service-icon2.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/service-icon2.png	(from https://html.designingmedia.com/folioflix-dark/index.html)
04:30:14	2591/2591	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202022%2015:08:52%20GMT	https://html.designingmedia.com/folioflix-dark/assets/image/service-icon3.png	C:/Users/user/Desktop/emmy-port/html.designingmedia.com/folioflix-dark/assets/image/service-icon3.png	(from https://html.designingmedia.com/folioflix-dark/index.html)
